Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Iceland,ISL,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.90121988,86.1775001,77.58179446,73.31082171,69.67992965,60.84659292,57.56329325,52.2043765,47.14085903,43.12499478,40.28656685,36.41649406,35.47555393,34.8349693,
Iceland,ISL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9043338,111.2945604,106.2533272,106.4849924,101.7166789,79.14033981,81.382587,75.93363855,73.85401249,76.14863942,78.65472575,73.59166509,88.87559827,89.47086851,
Iceland,ISL,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.852256894,4.122798119,2.864099511,
Iceland,ISL,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.421746696,2.50646685,
Iceland,ISL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380321832,0.380335278,
Iceland,ISL,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.44,18.15153229,
Iceland,ISL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,932129.9718,,,,,855341.6083,,,,,812864.2947,,,,,766459.7225,,,,,726930.6423,,,,,691453.2313,,,,,651198.7803,,,,,627010.1207,,,,,591257.0473,,,,,545630.7813,,,,,530063.9818,,519264.7212,,,,
Iceland,ISL,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,170,,,,,170,,,,,170,,,,,170,,,,,170,,,,,170,,,,,170,,,,,170,,,,,170,,,,,170,,,,,170,,170,,,,
Iceland,ISL,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"External debt stocks (% of exports of goods, services and primary income)",DT.DOD.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Total change in external debt stocks (current US$),DT.DOD.DECT.CD.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"External debt stocks, concessional (DOD, current US$)",DT.DOD.ALLC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PNG, commercial banks and other creditors (DIS, current US$)",DT.DIS.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PNG, bonds (DIS, current US$)",DT.DIS.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, bonds (DIS, current US$)",DT.DIS.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, IDA (DIS, current US$)",DT.DIS.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, IBRD (DIS, current US$)",DT.DIS.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,IDA grants (current US$),DT.DIS.IDAG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Disbursements on external debt, long-term + IMF (DIS, current US$)",DT.DIS.DLTF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"IMF purchases (DIS, current US$)",DT.DIS.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Currency composition of PPG debt, Euro (%)",DT.CUR.EURO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Commitments, private creditors (COM, current US$)",DT.COM.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Commitments, official creditors (COM, current US$)",DT.COM.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Commitments, IDA (COM, current US$)",DT.COM.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Commitments, IBRD (COM, current US$)",DT.COM.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Principal rescheduled, private (current US$)",DT.AXR.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Principal rescheduled, official (current US$)",DT.AXR.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Principal rescheduled (current US$),DT.AXR.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Principal forgiven (current US$),DT.AXF.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Principal arrears, private creditors (current US$)",DT.AXA.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Principal arrears, official creditors (current US$)",DT.AXA.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Principal arrears, long-term DOD (US$)",DT.AXA.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PNG, commercial banks and other creditors (AMT, current US$)",DT.AMT.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PNG, bonds (AMT, current US$)",DT.AMT.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1833368,,,,,,,,,,,,,
Iceland,ISL,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.525507,78.797471,79.479961,80.397678,80.03436,80.039489,82.017203,80.802631,83.9167,83.913971,91.198287,96.345265,99.875649,100.699568,101.306245,101.343026,104.549577,107.562301,119.166253,135.375312,141.386464,141.370891,145.153549,148.167571,150.098692,154.996456,159.802942,154.880902,
Iceland,ISL,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.156414887,1.197521353,1.241752601,1.051468303,1.020929953,1.113563641,1.116020571,1.039036377,1.080409269,1.095545273,1.077666404,0.906178327,0.993931086,1.208605222,1.3302401,1.521722421,1.449676746,1.677693732,1.302214186,0.986351481,1.087120173,1.16556529,1.095016135,1.121489625,1.186529163,1.075941735,1.174500859,1.289029248,
Iceland,ISL,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.07846257,,,,,,,,,,,,,
Iceland,ISL,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.400254,70.649329,71.457771,71.082622,71.408333,72.038325,74.215368,73.672147,76.664005,79.246596,84.721822,88.284061,91.105413,92.710898,93.371814,95.840665,101.738314,107.464672,114.527003,121.950919,132.891539,135.152004,136.96767,137.022617,138.547869,141.936844,141.893267,137.725092,
Iceland,ISL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.36190475,0.400833333,0.43,0.43,0.43,0.43,0.43,0.441666667,0.621666667,0.88,0.88,0.88,0.882603546,0.901341667,0.999516667,1.53695,1.821716666,1.9887,2.711108333,3.525999999,4.797641666,7.224183332,12.35153333,24.84276667,31.69374167,41.50766667,41.10415833,38.67718333,43.01398333,57.04179167,58.283775,58.99634167,57.54593333,67.60318167,69.94437833,64.69166667,66.5,70.90429083,70.95833333,72.33529333,78.61594667,97.42460333,91.66166667,76.7089825,70.19166667,62.98166667,70.18,64.055,87.94791667,123.6383814,122.2418112,115.9540398,125.082787,122.1791213,116.7673525,131.9187084,120.8115481,106.839572,
Iceland,ISL,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,0.361905009,0.400833011,0.430000007,0.430000007,0.430000007,0.430000007,0.430000007,0.441666693,0.62166673,0.879999995,0.88,0.88,0.8826,0.9013,0.9995,1.537,1.8217,1.9887,2.7111,3.526,4.7976,7.2242,12.3515,24.8428,31.6937,41.5077,41.1042,38.6772,43.014,57.0418,58.2838,58.9963,57.5459,67.6032,69.9444,64.6917,66.5,70.9043,70.9583,72.3353,78.616,97.4246,91.6617,76.709,70.1917,62.9817,70.18,64.055,87.9479,123.6384,122.2418112,115.9540398,125.082787,122.1791213,116.7673525,131.9187084,120.8115481,106.8440395,
Iceland,ISL,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,-11653459145,-3976656736,-4435442930,-5862038690,2631087872,13323847271,15291386595,10731640920,9678734457,5673339836,21710961084,39915575976,40930268275,68438760873,49762199775,24113547332,46357023851,70606802355,82211948564,54840617963,46499194265,46476733245,39997698022,39610278139,42942407883,43922974378,69289182411,91188019805,84170119939,68209917892,59293063182,70141594138,66423455186,54471966720,60856035576,64273210869,54291810101,68120895089,96959181401,95944603155,83708446069,89922486675,96803657897,70243537387,65746595556,77258917262,95168243066,85659460346,29766094487,-37170586387,0,-24057617818,-52788306233,-74330984239,-45766779675,22089466192,55109278790,81206108154,
Iceland,ISL,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,-728001744.4,-563430134.7,-382172985.6,-221392862.9,3130782.201,-442625054.6,-308364131.9,-655498810.8,-1483296536,-2034568995,-983103799.9,-561809877.1,-1725139729,-1597160047,-2187267418,-5936768872,-6876643936,-5802113854,-7792287440,-8482821063,-9501753925,-13382198166,-16732026371,-20220869555,-24106156651,-21842469330,-19304171445,-14457820810,-15915120883,-22347569797,-21574666500,-16945963565,-13940451338,-15245949015,-20150346731,-18354819754,-15782201366,-16410975667,-16520997178,-15625026361,-23013693862,-27175040612,-1407482152,-13901356331,-38817129614,-36954382632,-62668655312,-56154609388,-2.48281E+11,-2.09735E+11,-1.81103E+11,-1.50385E+11,-1.16588E+11,-31126925900,,,,,
Iceland,ISL,Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,,,,,,-133333.375,-133333.375,-266666.2188,-266666.2188,-266666.2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1126000000,-1907000000,306000000,-1943000000,-288000000,241000000,787000000,898000000,-3279000000,-8440000000,,,,,,,,,
Iceland,ISL,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,,,,,,-310077.6111,-310077.6111,-603772.5354,-428953.6597,-303029.7957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14322784.17,-19574111.67,3338362.697,-25329491.98,-4103049.221,3826508.335,11214021.09,14019202.25,-37283437.13,-68263581.54,,,,,,,,,
Iceland,ISL,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79053276700,89007134700,1.02505E+11,1.06532E+11,1.03917E+11,1.09317E+11,1.19499E+11,1.43268E+11,1.68292E+11,2.0072E+11,2.12081E+11,1.95274E+11,1.7402E+11,1.84209E+11,1.94618E+11,2.13954E+11,2.25743E+11,2.7343E+11,2.92316E+11,3.00932E+11,,
Iceland,ISL,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114929231,1254358330,1417080654,1355097180,1066644383,1192612033,1557820798,2041089784,2672076660,2860069647,3310926049,2220337775,1407492376,1506927014,1678405086,1710497415,1847639830,2341668363,2215881472,2490921348,,
Iceland,ISL,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33374023200,-30586169400,-26361104000,-27153904800,-28104148900,-26631186800,-38315016100,-31900685800,20158361600,4231596900,-40336475700,-65389978200,-1.05033E+11,-89460479700,-3.66915E+11,-2.96971E+11,,,,,,,,,
Iceland,ISL,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-385400,-337896,-254744,-159712,2624,-416656,-320576,-700288,-1801952,-2987584,,,,,,,,,,,-292390100,-614345500,-1180201400,-2528881900,-3825185200,-4578025700,-5040779300,-4528317800,-6137995300,-10589785400,-13072733100,-11187505500,-9627241700,-10681351900,-14295722200,-13440006900,-12013120800,-12833791400,-13657470400,-13410119900,-20265000000,-18348000000,12264000000,2622000000,-25788000000,-42394000000,-74120000000,-66529000000,-3.13711E+11,-2.88458E+11,,,,,,,,,
Iceland,ISL,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-1064920.327,-842984.4623,-592427.8971,-371423.2496,6102.325479,-968967.4256,-745525.5689,-1585557.643,-2898582.013,-3394981.837,,,,,,,,,,,-60945076.71,-85039935.22,-95551260.98,-101795365.3,-120692289,-110293408.2,-122634166.3,-117079773.1,-142697617.1,-185649565.8,-224294454,-189630629.4,-167296744,-158000684.9,-204386944.5,-207754733.6,-180648433.1,-181001595.1,-192471781.3,-185388322.2,-257771954.8,-188330257.5,133796340.2,34181126.07,-367393865.7,-673116159.1,-1056141351,-1038623058,-3567009559,-2333077749,,,,,,,,,
Iceland,ISL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,30.03609477,30.52394547,,27.14989238,27.79186222,25.31842835,22.72167845,21.85003241,21.24155637,19.65282507,21.73682246,20.12147813,19.94461888,19.83633389,19.54290785,18.71527068,18.40524849,20.29317555,20.59872545,19.73639358,19.79906385,20.52268495,19.72031707,17.32864546,14.79796757,19.43113595,22.57187884,18.13551184,16.38571277,13.44556817,12.67999401,15.7152682,3.137151781,4.762262417,4.374139369,7.192866967,8.82395417,17.7178712,17.81683056,20.19724829,23.02369216,23.35824855,
Iceland,ISL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,,,,,,,29.76592216,30.12662045,,26.91528326,27.58193299,25.30130568,22.84282042,22.13751871,21.64930266,19.91489686,21.87539276,20.03896997,19.90978367,20.00671946,19.67818326,18.70752071,18.32421479,20.24059426,20.68629489,19.7637226,19.72454682,20.78793499,20.00096234,17.54759039,15.20474322,19.86724651,22.26776126,18.10052383,16.86110269,14.01080927,13.52195097,16.54040078,3.936307861,5.840753178,5.382314762,8.486698335,10.08397053,18.58248373,18.72471094,21.17436028,24.05655148,23.8685234,
